Transaction_ID,Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Order_Date,Order_Time,Sales_Channel
T02003515,O0103515,C00212,Hannah Miller,26.0,Female,Returning Customer,2022-02-08,16:11:16,Retail Store
T02001828,O0101828,C00989,Ava King,36.0,Female,Consumer,2023-09-21,18:09:07,Online
T02014602,O0107301,C04797,Lily Adams,35.0,Male,Returning Customer,2023-11-26,09:09:40,Phone Order
T02011146,O0111146,C01591,Hannah King,46.0,Female,Returning Customer,2023-04-20,14:20:17,Retail Store
T02009851,O0104925,C03947,Liam Adams,29.0,Female,Consumer,2024-06-07,16:39:48,Phone Order
T02007243,O0107243,C04350,Samuel King,38.0,Female,Small Business,2022-01-08,15:27:52,Retail Store
T02001551,O0101551,C03277,Leo Harris,57.0,Male,Consumer,2022-03-16,22:21:05,Online
T02004607,O0104607,C04444,Sophia Davis,36.0,Female,Small Business,2023-11-04,16:16:10,Online
T02014535,O0107267,C00246,Ava Taylor,40.0,Male,Returning Customer,2024-05-01,17:51:02,Online
T02008313,O0108313,C01636,Thomas Taylor,63.0,Male,New Customer,2022-11-04,15:31:53,Retail Store
T02016677,O0116677,C01119,Arthur Miller,40.0,Female,Premium,2025-11-03,13:41:33,Retail Store
T02009720,O0109720,C00911,Ava Clark,35.0,Male,Consumer,2025-06-02,15:27:29,Retail Store
T02016211,O0116211,C00467,Henry Brown,37.0,Female,Consumer,2023-10-27,14:45:12,Retail Store
T02007583,O0107583,C00459,Arthur Anderson,35.0,Male,Returning Customer,2025-07-07,19:49:24,Online
T02002188,O0102188,C02072,Emily Williams,25.0,Female,Returning Customer,2023-08-04,13:30:12,Online
T02016790,O0116790,C01104,Evelyn Thomas,33.0,Female,Returning Customer,2025-06-22,19:41:29,Online
T02014731,O0114731,C01862,,51.0,Male,Small Business,2024-05-23,16:43:53,Retail Store
T02009326,O0109326,C05528,Nora Lewis,66.0,Male,Consumer,2025-05-22,10:36:39,Retail Store
T02002327,O0102327,C03127,Freya Wilson,49.0,Female,Returning Customer,2025-07-21,16:05:01,B2B Portal
T02006296,O0106296,C05491,,,Male,Returning Customer,2022-12-23,16:00:58,Online
T02004659,O0104659,C00534,Sophia Hall,43.0,Female,Small Business,2025-09-10,15:23:48,Online
T02008149,O0108149,C01640,Lily Jackson,29.0,Male,Corporate,2025-06-02,21:02:09,Online
T02017138,O0117138,C05471,Lucas White,39.0,Female,Consumer,2025-10-13,21:05:37,Online
T02016522,O0116522,C01476,Amelia Harris,51.0,Male,Returning Customer,2024-07-23,20:18:12,Retail Store
T02008587,O0108587,C00311,Liam Martin,43.0,Male,Consumer,2023-12-18,14:03:33,Retail Store
T02008586,O0104293,C01981,William Lewis,37.0,Male,Consumer,2023-01-14,17:52:51,Online
T02007908,O0107908,C03825,Lily Martin,37.0,Male,Consumer,2023-08-22,18:27:00,Retail Store
T02008357,O0108357,C01018,Jack Nelson,58.0,Female,Consumer,2025-12-22,17:31:32,Retail Store
T02012737,O0106368,C00922,Henry Clark,44.0,Female,Small Business,2023-07-09,17:42:49,B2B Portal
T02006343,O0106343,C05479,Charlotte Brown,31.0,Female,Consumer,2023-11-23,14:00:43,Retail Store
T02006537,O0106537,C01505,Benjamin Williams,37.0,Male,Corporate,2023-03-27,09:03:47,Phone Order
T02003698,O0103698,C04795,Liam Moore,61.0,Non-binary,Returning Customer,2024-03-15,16:55:50,B2B Portal
T02012622,O0112622,C01336,Charlotte Clark,20.0,Male,Corporate,2025-08-04,13:26:06,B2B Portal
T02013705,O0113705,C00635,Sophie Lewis,64.0,Female,Returning Customer,2025-03-19,13:01:18,Retail Store
T02007423,O0107423,C03201,Chloe Clark,18.0,Female,Consumer,2024-10-12,14:06:25,Online
T02006373,O0106373,C03590,Liam Anderson,37.0,Male,Small Business,2025-05-04,18:51:50,Online
T02007351,O0107351,C05143,Isla Young,52.0,Non-binary,Corporate,2023-11-01,09:13:51,B2B Portal
T02001194,O0101194,C04589,Evelyn Thomas,50.0,Female,Consumer,2024-05-29,16:17:51,Online
T02012060,O0112060,C04533,Freya Johnson,37.0,Female,Consumer,2023-03-16,18:07:20,Online
T02009215,O0109215,C01350,Benjamin Smith,21.0,Male,Consumer,2022-04-24,14:13:36,Phone Order
T02016780,O0116780,C04403,Henry Baker,36.0,Female,New Customer,2022-04-20,11:09:54,Retail Store
T02016567,O0108283,C04515,William Wright,21.0,Male,Consumer,2025-10-16,14:00:33,B2B Portal
T02006471,O0106471,C03538,Isla Martin,46.0,Female,Consumer,2023-12-04,19:15:33,Online
T02003011,O0101505,C04866,William Williams,28.0,Male,Corporate,2024-05-31,19:31:45,Online
T02001261,O0101261,C02897,Jack Hall,37.0,Male,Returning Customer,2025-10-27,19:21:31,Online
T02008217,O0108217,C03699,Michael Young,43.0,,Consumer,2024-11-05,14:57:44,Online
T02002694,O0102694,C02009,Leo Adams,34.0,Female,Consumer,2023-01-02,18:40:01,Retail Store
T02011766,O0111766,C04649,Maya Green,22.0,Male,Returning Customer,2024-11-29,10:45:09,Online
T02014744,O0107372,C00917,Mia Moore,39.0,Female,Consumer,2025-03-28,09:47:37,Online
T02000968,O0100968,C02494,Oscar Johnson,32.0,Male,Corporate,2023-01-08,09:28:09,Phone Order
T02003864,O0103864,C02713,Daniel King,25.0,Male,Consumer,2025-08-06,10:11:09,Retail Store
T02005199,O0105199,C05017,Ella White,27.0,Male,Consumer,2022-06-08,18:20:44,Retail Store
T02013820,O0113820,C03475,Noah Davis,35.0,Female,Premium,2025-12-15,13:06:52,B2B Portal
T02017168,O0117168,C03649,James Allen,38.0,Male,Returning Customer,2023-07-17,14:43:06,Phone Order
T02016140,O0116140,C00136,David Green,33.0,Male,Returning Customer,2023-09-23,16:49:17,Online
T02013486,O0113486,C03773,James Johnson,32.0,Female,Corporate,2023-04-12,13:58:09,Online
T02006349,O0106349,C02908,Ella Clark,19.0,Male,Consumer,2023-04-17,14:38:58,Retail Store
T02008404,O0108404,C05552,Liam Jones,47.0,Male,Consumer,2024-06-13,14:50:06,Retail Store
T02016043,O0116043,C03974,Henry Baker,35.0,Female,Consumer,2023-10-26,14:55:06,Phone Order
T02012307,O0106153,C02357,Theo Scott,45.0,Female,Consumer,2025-01-06,13:59:25,B2B Portal
T02010817,O0110817,C02719,Olivia White,40.0,Male,Consumer,2023-01-10,07:15:36,Online
T02008058,O0104029,C04457,Olivia Green,28.0,Male,New Customer,2022-11-10,13:38:00,Online
T02011298,O0105649,C01187,Michael Thomas,54.0,Male,Consumer,2025-05-15,20:29:00,Online
T02002644,O0102644,C01805,David Moore,43.0,Male,Consumer,2022-06-09,15:52:08,B2B Portal
T02013982,O0113982,C01464,Emma Brown,35.0,Female,Consumer,2025-11-29,18:12:04,Retail Store
T02011094,O0111094,C00255,Oscar Miller,27.0,Male,Consumer,2023-11-30,16:54:01,Retail Store
T02010628,O0110628,C00180,Leo Lewis,46.0,Female,Returning Customer,2024-11-17,18:44:48,Phone Order
T02014736,O0114736,C04785,William Allen,37.0,Male,Small Business,2023-06-28,17:25:57,B2B Portal
T02012344,O0112344,C00080,Noah Young,47.0,Female,New Customer,2022-07-05,16:47:19,Online
T02006538,O0103269,C03537,Nora King,37.0,Male,Small Business,2022-01-11,14:39:03,B2B Portal
T02003795,O0101897,C02947,Alexander Williams,112.0,Female,Consumer,2025-06-30,12:39:52,Retail Store
T02017598,O0117598,C02012,Noah Jones,44.0,Male,Returning Customer,2024-09-25,15:27:41,Retail Store
T02010016,O0105008,C04150,Grace Miller,37.0,Female,Consumer,2025-04-28,10:25:37,Retail Store
T02004575,O0104575,C03396,James Lewis,57.0,Female,Consumer,2025-02-13,13:04:24,Online
T02005751,O0105751,C00323,George Hall,43.0,Female,Consumer,2024-04-21,12:37:56,B2B Portal
T02011706,O0111706,C04534,Samuel Adams,47.0,Male,New Customer,2022-09-08,14:53:22,Online
T02002532,O0102532,C00864,Emma Young,56.0,Male,Corporate,2023-11-07,17:51:10,B2B Portal
T02000839,O0100839,C04127,Olivia Harris,56.0,Female,Corporate,2022-03-01,22:18:57,Online
T02014901,O0114901,C04871,Sophie Young,54.0,Female,Consumer,2023-01-12,22:32:50,Online
T02004759,O0104759,C02648,Olivia Walker,31.0,Female,Returning Customer,2023-08-23,19:24:42,Online
T02013259,O0113259,C03445,Ella Martin,44.0,Male,Consumer,2022-10-03,09:22:20,Phone Order
T02016897,O0116897,C04517,Freya Adams,35.0,Female,Returning Customer,2025-12-13,17:42:15,Online
T02015245,O0115245,C05456,Chloe Hall,51.0,Female,Consumer,2022-10-29,10:00:32,Retail Store
T02017500,O0108750,C01874,Daniel Wright,47.0,Female,Consumer,2023-02-11,20:05:01,Online
T02017366,O0117366,C01706,Arthur King,45.0,Male,New Customer,2022-09-12,23:37:48,Online
T02007851,O0107851,C02053,Mia Nelson,21.0,Male,Consumer,2025-05-14,11:41:50,Retail Store
T02009719,O0109719,C03130,Arthur King,38.0,Male,Returning Customer,2025-10-07,18:20:28,Retail Store
T02009617,O0109617,C05094,Samuel Johnson,38.0,Male,Corporate,2024-03-06,22:00:39,Online
T02006351,O0103175,C02205,Alexander Hall,34.0,Male,Consumer,2022-02-17,20:52:23,Online
T02000204,O0100204,C03860,Alexander Baker,53.0,Female,New Customer,2022-03-15,13:47:13,B2B Portal
T02014784,O0114784,C04712,Sophia Baker,34.0,Male,Corporate,2023-06-19,16:42:17,Online
T02006788,O0103394,C03524,Maya Wilson,32.0,Male,Consumer,2022-11-05,20:18:12,Online
T02003404,O0103404,C05551,Emily Adams,32.0,Male,Returning Customer,2025-11-19,16:05:23,Retail Store
T02017724,O0117724,C04872,Benjamin Clark,35.0,Female,Premium,2023-10-09,13:47:01,Retail Store
T02013328,O0106664,C03756,Evelyn Green,44.0,Female,New Customer,2022-10-30,17:23:48,Online
T02005895,O0105895,C02157,Lucas Thomas,66.0,Female,New Customer,2022-11-12,20:58:57,Online
T02002043,O0101021,C04339,Jack Jones,57.0,Male,Consumer,2025-05-11,16:23:27,Retail Store
T02009340,O0109340,C01731,Michael Williams,40.0,Non-binary,Consumer,2024-03-07,23:26:49,Online
T02007775,O0103887,C02206,Grace Wilson,49.0,Female,Returning Customer,2022-03-04,22:01:14,Online
T02005621,O0105621,C04202,Liam Jackson,36.0,Male,Consumer,2022-07-15,18:18:14,Retail Store
T02016842,O0116842,C04946,Liam Nelson,47.0,Male,Consumer,2025-08-12,18:23:38,Online
T02000262,O0100262,C03407,Hannah Scott,35.0,Male,Consumer,2024-12-31,15:33:36,Online
T02004881,O0102440,C03136,Alexander Green,37.0,Female,Small Business,2024-10-08,20:32:10,Online
T02003665,O0101832,C04834,Alexander Wilson,28.0,Male,Consumer,2024-12-23,15:04:36,Retail Store
T02004748,O0104748,C01684,Michael Adams,21.0,Female,Returning Customer,2023-10-25,12:11:25,B2B Portal
T02010424,O0105212,C02308,Samuel Thompson,39.0,Female,Returning Customer,2023-09-07,18:45:01,Online
T02012874,O0112873,C05018,Thomas Jones,23.0,Female,Small Business,2024-12-26,12:43:57,Phone Order
T02003236,O0103236,C02546,Evelyn Wright,41.0,Female,Consumer,2024-06-08,19:13:12,Online
T02001926,O0100963,C02857,Jack Nelson,46.0,Female,New Customer,2022-11-09,22:25:40,Online
T02001021,O0101021,C03291,Emma Young,36.0,Female,Consumer,2025-08-01,20:10:44,Online
T02013125,O0113125,C00108,Theo Anderson,33.0,Male,Corporate,2025-07-02,08:19:16,B2B Portal
T02011409,O0111409,C02499,Olivia Martin,32.0,Male,Returning Customer,2024-02-29,12:44:10,Retail Store
T02013412,O0106706,C02220,Grace Harris,41.0,Male,Corporate,2023-03-28,10:26:09,Retail Store
T02011676,O0111676,C01428,Samuel Martin,37.0,Male,Consumer,2025-07-29,23:18:49,Online
T02016177,O0116177,C00623,Thomas Baker,35.0,Male,New Customer,2022-12-26,17:30:06,Phone Order
T02011633,O0111633,C02578,Mia Anderson,43.0,Female,Consumer,2023-06-09,16:54:53,Online
T02014769,O0114769,C02014,Arthur Wright,69.0,Female,Returning Customer,2024-01-14,17:58:11,Retail Store
T02000723,O0100723,C04613,James Allen,46.0,Female,Consumer,2024-02-13,16:37:03,Online
T02007105,O0103552,C04449,Chloe White,45.0,Female,Small Business,2025-08-13,14:04:20,Retail Store
T02008341,O0108341,C01389,Alexander Jones,30.0,Female,Small Business,2025-12-08,21:09:32,Online
T02006371,O0103185,C03621,Chloe King,42.0,Female,Consumer,2024-06-06,20:14:41,Online
T02016952,O0116952,C01505,Benjamin Williams,37.0,Male,Corporate,2025-09-29,11:21:38,Phone Order
T02012579,O0112579,C01726,Nora Brown,58.0,Female,Consumer,2023-12-19,14:17:33,B2B Portal
T02005273,O0105273,C02762,Benjamin Taylor,43.0,Female,Consumer,2025-07-03,20:32:34,Online
T02003891,O0101945,C00082,David Johnson,48.0,Female,Premium,2023-05-18,14:30:38,Retail Store
T02003003,O0103003,C01266,Lily Williams,36.0,Female,Consumer,2025-08-08,21:59:06,Online
T02017955,O0117955,C03544,Mia Anderson,36.0,Male,Corporate,2025-05-13,17:00:20,Online
T02000153,O0100153,C03959,Amelia King,41.0,Female,Consumer,2024-02-06,21:30:25,Online
T02001126,O0101126,C03776,Nora Wright,37.0,Male,New Customer,2022-05-17,14:27:24,Online
T02000981,O0100490,C01327,Charlotte Wright,56.0,Female,Small Business,2023-06-16,12:35:37,Phone Order
T02010167,O0110167,C03402,Leo Smith,20.0,Male,Returning Customer,2023-03-20,15:43:37,Online
T02010909,O0105454,C05558,Jack Walker,47.0,Female,Consumer,2025-07-03,16:54:54,Online
T02008578,O0108578,C02097,Sophia Smith,18.0,Female,Premium,2023-04-17,12:44:28,Online
T02014123,O0114123,C04604,Thomas Hall,43.0,Female,Small Business,2023-12-26,14:14:36,Phone Order
T02005826,O0105826,C04368,Mia Allen,22.0,Female,Consumer,2024-03-03,15:55:01,Online
T02017747,O0117747,C00358,William Harris,20.0,Male,Small Business,2023-10-12,16:32:44,Online
T02013857,O0106928,C05344,Daniel Hall,38.0,Female,Consumer,2024-07-16,16:39:47,Online
T02013361,O0113361,C01255,Grace Davis,42.0,Female,Consumer,2024-02-27,17:23:11,Online
T02017577,O0108788,C00671,Liam Young,19.0,Female,Small Business,2022-02-19,14:35:19,Retail Store
T02010696,O0110696,C02279,Olivia Thompson,43.0,Male,Consumer,2025-07-16,08:44:51,Retail Store
T02005090,O0105090,C04150,Grace Miller,37.0,Female,Consumer,2023-12-02,17:15:36,Retail Store
T02004658,O0102329,C00073,Lucas Thomas,42.0,Female,Small Business,2025-02-19,14:47:44,Online
T02002382,O0101191,C01313,Thomas Thomas,28.0,Female,Small Business,2024-08-02,19:17:09,Online
T02007546,O0107546,C02177,Nora Nelson,23.0,Non-binary,Consumer,2023-11-20,08:55:21,Phone Order
T02007210,O0107210,C05066,Sophie Adams,31.0,Male,Consumer,2025-04-05,16:58:19,Retail Store
T02006752,O0106752,C02970,Nora Baker,23.0,Male,Consumer,2025-09-21,15:09:23,Online
T02006045,O0106045,C02520,Theo Moore,43.0,Male,Consumer,2024-04-26,11:06:37,Retail Store
T02012593,O0106296,C01789,Henry Adams,59.0,Male,Returning Customer,2024-12-17,17:26:20,B2B Portal
T02016889,O0116889,C05117,Henry Green,36.0,Female,Returning Customer,2023-05-16,19:36:46,B2B Portal
T02005593,O0105593,C03757,Ella Nelson,29.0,Female,Corporate,2023-02-15,16:33:59,Online
T02009476,O0109476,C03130,Arthur King,38.0,Male,Corporate,2023-03-14,19:19:04,Online
T02011054,O0111054,C04866,William Williams,28.0,Male,Corporate,2022-11-18,16:22:53,Retail Store
T02017318,O0117318,C05319,Olivia Miller,20.0,Male,Premium,2025-11-28,11:11:27,Retail Store
T02005358,O0105358,C05449,Oscar King,26.0,,Consumer,2025-08-15,14:54:30,Retail Store
T02014918,O0107459,C03113,Benjamin Moore,53.0,Male,Returning Customer,2024-08-20,16:12:08,Retail Store
T02010693,O0110693,C03258,Freya Baker,35.0,Male,Consumer,2022-06-15,09:55:46,B2B Portal
T02012507,O0112507,C02649,Ella Walker,43.0,Female,New Customer,2022-11-08,08:02:35,Retail Store
T02002207,O0102207,C04247,Evelyn Moore,33.0,Female,Consumer,2025-04-05,15:18:35,Phone Order
T02017050,O0117050,C04407,Arthur Harris,37.0,Male,Corporate,2023-07-21,07:15:35,Online
T02006484,O0106484,C00339,Aria Moore,39.0,Female,Returning Customer,2024-06-17,12:18:31,Online
T02005573,O0105573,C01039,Oscar Wright,37.0,Female,Consumer,2025-11-29,10:48:38,Retail Store
T02017498,O0108749,C04310,Emily Brown,51.0,Female,Consumer,2024-04-17,15:38:35,Online
T02014496,O0114496,C04356,Maya Miller,48.0,Male,Small Business,2024-01-18,21:49:14,Online
T02002752,O0101376,C04992,Oscar Miller,46.0,Male,Returning Customer,2024-09-11,17:18:11,Online
T02009247,O0109247,C02403,Theo Davis,40.0,Female,Consumer,2023-10-11,09:11:32,Retail Store
T02017156,O0117156,C02827,Samuel Davis,29.0,Female,Small Business,2022-01-20,14:30:56,Retail Store
T02004824,O0104824,C01886,Lucas Thompson,42.0,Female,Consumer,2024-10-07,14:03:26,Retail Store
T02006833,O0106833,C00416,Alexander Anderson,34.0,Female,Consumer,2023-01-16,21:18:12,Online
T02003763,O0103763,C04419,Arthur Wilson,42.0,Male,Small Business,2024-03-01,17:23:56,B2B Portal
T02015447,O0115447,C04119,Daniel Taylor,20.0,Male,Small Business,2022-10-21,13:09:14,Online
T02000314,O0100314,C00206,Grace Clark,54.0,Male,Returning Customer,2024-04-09,18:13:38,Retail Store
T02001113,O0100556,C04663,Henry Hall,50.0,Female,Consumer,2023-12-04,14:33:45,Retail Store
T02011527,O0111527,C05087,Isla Anderson,18.0,Male,Returning Customer,2023-08-09,17:55:04,Online
T02013527,O0106763,C01590,Benjamin Moore,21.0,Female,New Customer,2022-12-10,17:00:42,B2B Portal
T02006194,O0106194,C03748,Benjamin Wright,29.0,Male,New Customer,2022-09-09,21:28:32,Online
T02016104,O0116104,C02258,Evelyn White,35.0,Male,New Customer,2022-02-13,12:15:31,Retail Store
T02017107,O0108553,C05378,Olivia Williams,56.0,Female,Corporate,2023-11-30,14:09:20,Retail Store
T02010381,O0110381,C03931,Hannah Johnson,52.0,Female,Small Business,2025-05-18,16:30:12,Retail Store
T02006965,O0103482,C00084,Daniel White,50.0,Female,Consumer,2025-02-01,23:11:52,Online
T02013176,O0113176,C01186,Maya Walker,41.0,Male,Corporate,2023-09-06,10:13:15,Phone Order
T02000891,O0100891,C01635,Samuel Hall,45.0,Male,Corporate,2024-01-03,20:11:47,Online
T02005160,O0102580,C03751,Mia Hall,43.0,Male,Consumer,2024-03-27,19:26:27,Online
T02010885,O0105442,C04068,Amelia Smith,48.0,Non-binary,Consumer,2023-04-30,11:14:43,Phone Order
T02009954,O0109954,C00344,Olivia Hall,39.0,Male,Consumer,2023-04-16,09:47:36,Online
T02000406,O0100406,C04422,Arthur Thompson,35.0,Female,Small Business,2024-06-07,12:15:35,Retail Store
T02010924,O0110924,C05455,Jack Scott,50.0,Female,Corporate,2025-10-13,09:01:31,Retail Store
T02002605,O0102605,C00169,Grace Baker,,Female,Consumer,2023-11-08,11:08:29,Retail Store
T02012229,O0112229,C02288,Max Martin,37.0,Male,Premium,2024-04-03,20:52:15,Online
T02000773,O0100773,C04635,David Nelson,55.0,Female,Consumer,2025-11-27,23:17:36,Online
T02016428,O0108214,C02646,Maya Brown,25.0,Male,Corporate,2024-10-03,17:19:19,Retail Store
T02006399,O0106399,C03758,Arthur Moore,,Male,Consumer,2023-03-23,16:04:40,Retail Store
T02016552,O0116552,C02343,James Moore,,Female,Consumer,2025-03-06,18:26:10,Online
T02015724,O0107862,C03487,Ella Adams,32.0,Male,Returning Customer,2025-10-16,18:47:01,Online
T02003173,O0103173,C05572,Olivia Wilson,48.0,Female,Consumer,2024-09-11,19:24:59,Retail Store
T02007720,O0107720,C00183,Hannah Williams,46.0,Female,Corporate,2024-07-09,12:39:59,Phone Order
T02007533,O0107533,C00697,Benjamin Taylor,48.0,Male,Consumer,2023-05-10,12:06:42,Retail Store
T02001383,O0101383,C00289,Benjamin Davis,39.0,Male,Consumer,2022-05-13,16:32:54,Retail Store
T02011181,O0111181,C02139,Benjamin Johnson,21.0,Male,New Customer,2022-04-27,15:32:32,Retail Store
T02005107,O0105107,C04197,William Scott,47.0,Male,Returning Customer,2023-11-28,11:24:53,Phone Order
T02012601,O0112601,C03668,Michael Martin,46.0,Male,Corporate,2023-10-23,12:57:43,Retail Store
T02007182,O0103591,C00585,Theo Clark,47.0,Female,Premium,2023-01-04,14:23:32,B2B Portal
T02002556,O0102556,C01186,Maya Walker,41.0,Male,Corporate,2023-10-10,13:11:56,Online
T02017521,O0117521,C01741,Maya Martin,38.0,Female,Consumer,2022-06-09,20:44:57,Online
T02001339,O0101339,C03100,Olivia Baker,46.0,Female,Consumer,2024-12-19,10:12:29,Retail Store
T02002393,O0102393,C03847,Theo Wilson,43.0,Male,Consumer,2025-09-12,18:24:32,Online
T02002589,O0101294,C00771,Amelia King,40.0,Male,Returning Customer,2022-04-23,13:49:46,Online
T02001823,O0101823,C03519,Hannah Baker,56.0,Female,Consumer,2024-10-30,12:39:03,Phone Order
T02012126,O0112126,C02205,Alexander Hall,34.0,Male,Consumer,2024-03-28,12:53:28,Retail Store
T02008568,O0108568,C01468,Grace Smith,25.0,Male,Small Business,2025-12-05,15:40:59,Phone Order
T02017963,O0117963,C00607,Benjamin Walker,45.0,Female,Premium,2024-05-22,18:16:51,Online
T02005543,O0102771,C02144,Chloe Harris,51.0,Female,New Customer,2022-12-14,18:25:49,Online
T02015011,O0107505,C03421,Alexander Wilson,31.0,Female,Consumer,2025-12-05,10:27:21,Retail Store
T02003456,O0101728,C00292,Ella Jones,45.0,Male,Consumer,2025-12-10,15:44:20,Phone Order
T02012807,O0112807,C01309,Jack Smith,18.0,Female,Corporate,2023-03-20,16:12:37,Online
T02004989,O0104989,C01370,,36.0,Male,Consumer,2023-09-15,19:11:08,Online
T02017733,O0117733,C01653,Max King,41.0,Non-binary,Small Business,2025-06-12,14:17:07,Online
T02008160,O0108160,C00838,Evelyn Jones,48.0,Female,Consumer,2024-07-09,18:23:02,Online
T02010825,O0110825,C02280,Ava Jones,41.0,Female,New Customer,2022-10-15,08:26:27,Online
T02009028,O0109028,C01701,Daniel Wright,30.0,Male,Consumer,2022-05-01,18:10:45,Online
T02014672,O0114672,C02592,Sophie Hall,33.0,Male,Small Business,2024-12-01,14:19:20,Online
